"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Pines/M_tree_pine_bark_diffuse_material.M_tree_pine_bark_diffuse_material","0","94","0","5","866","Compiling M_tree_pine_bark_diffuse_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 2's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 3's Rotation2-1'=False, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 4's Rotation2-1'=False, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 3's Rotation2-1'=False, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 4's Rotation2-1'=False, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Animate Level 1 Normals2-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 2 Normals2-1'=False, StaticSwitch'Animate Level 32-1'=False, StaticSwitch'Animate Level 3 Normals2-1'=False, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 4 Normals2-1'=False, StaticSwitch'Expose Previous Frame Time2-1'=False, StaticSwitch'Manually Control Pivot Painter 2 Foliage Animation Time2-1'=False, StaticSwitch'WindPerInstanceRandom2-1'=False"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Pines/M_tree_pine_bark_diffuse_material.M_tree_pine_bark_diffuse_material","0","94","0","10","648","Compiling M_tree_pine_bark_diffuse_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Landscape/Landscape/v2/M_landscape_pro_v2_no_tesselation.M_landscape_pro_v2_no_tesselation","0","48","0","13","236","Compiling M_landscape_pro_v2_no_tesselation: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Activate Landscape Visibility Mask2-1'=False, StaticSwitch'Activate Rain Drops2-1'=False, StaticSwitch'Easy Triplanar Mapping (Seams on Landscape Cliffs)2-1'=False, StaticSwitch'Texture Distance Scale BaseColor Layer_12-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_22-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_32-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_42-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_52-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_62-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_72-1'=True, StaticSwitch'Texture Distance Scale Masks Layer_12-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_22-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_32-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_42-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_52-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_62-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_72-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_12-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_22-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_32-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_42-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_52-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_62-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_72-1'=False, StaticSwitch'Triplanar Rock Texture Disable Distance Fade Layer_12-1'=True, StaticSwitch'Triplanar Rock Texture Disable Distance Scale Layer_12-1'=True, StaticSwitch'Triplanar Tesselation Enabled Layer_12-1'=True, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_12-1'=Weightmap4294967295, StaticTerrainLayer'Layer_22-1'=Weightmap4294967295, StaticTerrainLayer'Layer_32-1'=Weightmap4294967295, StaticTerrainLayer'Layer_42-1'=Weightmap4294967295, StaticTerrainLayer'Layer_52-1'=Weightmap4294967295, StaticTerrainLayer'Layer_62-1'=Weightmap4294967295, StaticTerrainLayer'Layer_72-1'=Weightmap4294967295, StaticTerrainLayer'Layer_1_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_1_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_2_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_2_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_3_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_3_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_4_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_5_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_6_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_Puddles2-1'=Weightmap4294967295"
"/Game/STF/Pack03-LandscapePro/Environment/Landscape/Landscape/v2/M_landscape_pro_v2_no_tesselation.M_landscape_pro_v2_no_tesselation","0","100","0","12","931","Compiling M_landscape_pro_v2_no_tesselation: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Activate Landscape Visibility Mask2-1'=False, StaticSwitch'Activate Rain Drops2-1'=False, StaticSwitch'Easy Triplanar Mapping (Seams on Landscape Cliffs)2-1'=False, StaticSwitch'Texture Distance Scale BaseColor Layer_12-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_22-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_32-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_42-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_52-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_62-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_72-1'=True, StaticSwitch'Texture Distance Scale Masks Layer_12-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_22-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_32-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_42-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_52-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_62-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_72-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_12-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_22-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_32-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_42-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_52-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_62-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_72-1'=False, StaticSwitch'Triplanar Rock Texture Disable Distance Fade Layer_12-1'=True, StaticSwitch'Triplanar Rock Texture Disable Distance Scale Layer_12-1'=True, StaticSwitch'Triplanar Tesselation Enabled Layer_12-1'=True, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_12-1'=Weightmap0, StaticTerrainLayer'Layer_22-1'=Weightmap0, StaticTerrainLayer'Layer_32-1'=Weightmap1, StaticTerrainLayer'Layer_42-1'=Weightmap0, StaticTerrainLayer'Layer_52-1'=Weightmap4294967295, StaticTerrainLayer'Layer_62-1'=Weightmap4294967295, StaticTerrainLayer'Layer_72-1'=Weightmap0, StaticTerrainLayer'Layer_1_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_1_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_2_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_2_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_3_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_3_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_4_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_5_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_6_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_Puddles2-1'=Weightmap4294967295"
"/Game/STF/Pack03-LandscapePro/Environment/Landscape/Landscape/v2/M_landscape_pro_v2_no_tesselation.M_landscape_pro_v2_no_tesselation","0","100","0","12","886","Compiling M_landscape_pro_v2_no_tesselation: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Activate Landscape Visibility Mask2-1'=False, StaticSwitch'Activate Rain Drops2-1'=False, StaticSwitch'Easy Triplanar Mapping (Seams on Landscape Cliffs)2-1'=False, StaticSwitch'Texture Distance Scale BaseColor Layer_12-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_22-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_32-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_42-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_52-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_62-1'=True, StaticSwitch'Texture Distance Scale BaseColor Layer_72-1'=True, StaticSwitch'Texture Distance Scale Masks Layer_12-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_22-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_32-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_42-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_52-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_62-1'=False, StaticSwitch'Texture Distance Scale Masks Layer_72-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_12-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_22-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_32-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_42-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_52-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_62-1'=False, StaticSwitch'Texture Distance Scale Normal Layer_72-1'=False, StaticSwitch'Triplanar Rock Texture Disable Distance Fade Layer_12-1'=True, StaticSwitch'Triplanar Rock Texture Disable Distance Scale Layer_12-1'=True, StaticSwitch'Triplanar Tesselation Enabled Layer_12-1'=True, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_12-1'=Weightmap0, StaticTerrainLayer'Layer_22-1'=Weightmap0, StaticTerrainLayer'Layer_32-1'=Weightmap0, StaticTerrainLayer'Layer_42-1'=Weightmap1, StaticTerrainLayer'Layer_52-1'=Weightmap4294967295, StaticTerrainLayer'Layer_62-1'=Weightmap4294967295, StaticTerrainLayer'Layer_72-1'=Weightmap4294967295, StaticTerrainLayer'Layer_1_no_plants2-1'=Weightmap0, StaticTerrainLayer'Layer_1_Puddles2-1'=Weightmap2, StaticTerrainLayer'Layer_2_no_plants2-1'=Weightmap1, StaticTerrainLayer'Layer_2_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_3_no_plants2-1'=Weightmap1, StaticTerrainLayer'Layer_3_Puddles2-1'=Weightmap1, StaticTerrainLayer'Layer_4_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_5_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_6_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_Puddles2-1'=Weightmap4294967295"
"/Game/STF/Pack03-LandscapePro/Environment/Landscape/Landscape/v2/M_landscape_pro_v2_no_tesselation.M_landscape_pro_v2_no_tesselation","0","48","0","10","224","Compiling M_landscape_pro_v2_no_tesselation: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/DeadTrees/M_tree_dead_bark.M_tree_dead_bark","0","94","0","9","1097","Compiling M_tree_dead_bark: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 2's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Animate Level 1 Normals2-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 2 Normals2-1'=False, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 3 Normals2-1'=False, StaticSwitch'Animate Level 42-1'=True, StaticSwitch'Animate Level 4 Normals2-1'=False, StaticSwitch'Expose Previous Frame Time2-1'=True, StaticSwitch'Manually Control Pivot Painter 2 Foliage Animation Time2-1'=False, StaticSwitch'WindPerInstanceRandom2-1'=False"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/DeadTrees/M_tree_dead_bark.M_tree_dead_bark","0","94","0","10","652","Compiling M_tree_dead_bark: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/DeadTrees/M_dead-tree-leafs.M_dead-tree-leafs","0","94","0","10","933","Compiling M_dead-tree-leafs: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 2's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Animate Level 1 Normals2-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 2 Normals2-1'=False, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 3 Normals2-1'=False, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 4 Normals2-1'=False, StaticSwitch'Expose Previous Frame Time2-1'=False, StaticSwitch'Manually Control Pivot Painter 2 Foliage Animation Time2-1'=False, StaticSwitch'WindPerInstanceRandom2-1'=False"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/DeadTrees/M_dead-tree-leafs.M_dead-tree-leafs","0","94","0","10","636","Compiling M_dead-tree-leafs: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Landscape/Landscape/v2/M_landscape_pro_v2_no_tesselation_default_triplanar_mapping.M_landscape_pro_v2_no_tesselation_default_triplanar_mapping","0","48","0","10","242","Compiling M_landscape_pro_v2_no_tesselation_default_triplanar_mapping: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Activate Landscape Visibility Mask2-1'=False, StaticSwitch'Activate Rain Drops2-1'=False, StaticSwitch'Default Triplanar Disable Distance Fade Layer_12-1'=True, StaticSwitch'Default Triplanar Tesselation Enabled Layer_12-1'=True, StaticSwitch'Easy Triplanar Mapping (Seams on Landscape Cliffs)2-1'=False, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_12-1'=Weightmap4294967295, StaticTerrainLayer'Layer_22-1'=Weightmap4294967295, StaticTerrainLayer'Layer_32-1'=Weightmap4294967295, StaticTerrainLayer'Layer_42-1'=Weightmap4294967295, StaticTerrainLayer'Layer_52-1'=Weightmap4294967295, StaticTerrainLayer'Layer_62-1'=Weightmap4294967295, StaticTerrainLayer'Layer_72-1'=Weightmap4294967295, StaticTerrainLayer'Layer_1_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_1_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_2_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_2_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_3_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_3_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_4_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_5_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_6_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_Puddles2-1'=Weightmap4294967295"
"/Game/STF/Pack03-LandscapePro/Environment/Landscape/Landscape/v2/M_landscape_pro_v2_no_tesselation_default_triplanar_mapping.M_landscape_pro_v2_no_tesselation_default_triplanar_mapping","0","48","0","10","201","Compiling M_landscape_pro_v2_no_tesselation_default_triplanar_mapping: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/STF/Pack03-LandscapePro/Environment/Landscape/Landscape/v2/M_landscape_pro_v2.M_landscape_pro_v2","0","80","0","10","489","Compiling M_landscape_pro_v2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Activate Landscape Visibility Mask2-1'=False, StaticSwitch'Activate Rain Drops2-1'=False, StaticSwitch'Easy Triplanar Mapping (Seams on Landscape Cliffs)2-1'=False, StaticSwitch'Triplanar Rock Texture Disable Distance Fade Layer_12-1'=False, StaticSwitch'Triplanar Rock Texture Disable Distance Scale Layer_12-1'=True, StaticSwitch'Triplanar Tesselation Enabled Layer_12-1'=True, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_12-1'=Weightmap4294967295, StaticTerrainLayer'Layer_22-1'=Weightmap4294967295, StaticTerrainLayer'Layer_32-1'=Weightmap4294967295, StaticTerrainLayer'Layer_42-1'=Weightmap4294967295, StaticTerrainLayer'Layer_52-1'=Weightmap4294967295, StaticTerrainLayer'Layer_62-1'=Weightmap4294967295, StaticTerrainLayer'Layer_72-1'=Weightmap4294967295, StaticTerrainLayer'Layer_1_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_1_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_2_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_2_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_3_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_3_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_4_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_5_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_6_Puddles2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_no_plants2-1'=Weightmap4294967295, StaticTerrainLayer'Layer_7_Puddles2-1'=Weightmap4294967295"
"/Game/STF/Pack03-LandscapePro/Environment/Landscape/Landscape/v2/M_landscape_pro_v2.M_landscape_pro_v2","0","80","0","10","430","Compiling M_landscape_pro_v2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Farn/M_farn_material.M_farn_material","0","94","0","12","679","Compiling M_farn_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'With Linear Gradient2-1'=False"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Farn/M_farn_material.M_farn_material","0","94","0","10","608","Compiling M_farn_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Demo_Room/Materials/M_Glass.M_Glass","0","40","0","10","143","Compiling M_Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'UseDecal2-1'=False"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Demo_Room/Materials/M_Glass.M_Glass","0","40","0","10","143","Compiling M_Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Demo_Room/Materials/M_DemoWallPattern.M_DemoWallPattern","0","21","0","2","74","Compiling M_DemoWallPattern: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'MirrorText2-1'=True, StaticSwitch'UseDecal2-1'=False"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Demo_Room/Materials/M_DemoWallPattern.M_DemoWallPattern","0","21","0","10","62","Compiling M_DemoWallPattern: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'MirrorText2-1'=False, StaticSwitch'UseDecal2-1'=True"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Demo_Room/Materials/M_DemoWallPattern.M_DemoWallPattern","0","21","0","10","56","Compiling M_DemoWallPattern: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Weapon_Pack/Materials/Weapons/M_WeaponSet_1.M_WeaponSet_1","0","33","0","6","105","Compiling M_WeaponSet_1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/PlayerCharacter/Materials/Paladin_MAT.Paladin_MAT","0","24","0","10","68","Compiling Paladin_MAT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Snow.M_Snow","0","24","0","10","62","Compiling M_Snow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_A.M_Smoke_A","0","112","0","6","891","Compiling M_Smoke_A: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Dirt_A.M_Dirt_A","0","84","0","10","518","Compiling M_Dirt_A: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
